,PC1,PC2,PC3,PC4,PC5,PC6
rode,0.0010325184367514242,-0.001855849934927112,0.002062343728992041,-0.0036076286661215246,0.005205507135263178,0.0015407698940323226
nut,0.0006466018240521063,0.0007892366063642193,0.005978520438878433,-0.004256759968569192,-0.00014346875898586065,-0.0017351445695167388
trial,-0.006533179145242197,-0.001502695281396339,0.0027873659665813696,0.002035328315424808,0.003179832992620087,0.00045107320969223344
tripped,-0.0029667855241534875,0.004205763331075962,-0.0053671886405765885,-0.0009728540703401191,0.002719239267299361,-0.00044615513495327
trippin,0.008705532494314452,-0.0003612407455080684,0.005173150287099813,-0.005619160411206623,0.004864724776447003,0.00035668501695345235
trivial,-0.0029667855241534875,0.004205763331075962,-0.0053671886405765885,-0.0009728540703401191,0.002719239267299361,-0.00044615513495327
rocket,-0.015105223392672179,0.01120515802186086,0.042714906551461894,-0.011050459914472309,-0.017972683467339753,0.01124884942025858
numbers,-0.0004415955239346838,-0.022683814330722696,-0.011112561979967083,-0.004326369534639047,-0.025563922427870513,0.004099223122457457
landed,-0.0021027693569448886,-0.002728558554790884,0.0010978283884372113,-0.0005163211139594335,-0.0063490200701667495,-0.00040632561763909246
troubles,-0.0021027693569448886,-0.002728558554790884,0.0010978283884372113,-0.0005163211139594335,-0.0063490200701667495,-0.00040632561763909246
quicker,0.0004932330882687297,-0.0007973226983414735,-8.034791418931669e-05,0.004280556538908947,0.002982519392789668,0.000649079468961229
lands,0.005245513881892235,0.004641845283909369,-0.00011369043928745856,-0.010872571020455694,0.004601444650956697,0.004246895593952915
british,0.005791565770737263,0.012932528271606899,-0.009094069784879439,0.0064218621129258436,0.00017135523485263174,-0.0010679144063097494
quickpull,0.0034138407142010724,-0.004464307149217571,-3.464096920464992e-06,-0.005264458222881595,-0.0014804096319005694,0.0007713597608437648
buck,0.00010731647556941241,0.001847763842949858,0.0038358287956970754,0.003631425236461279,-0.0023664565014593713,-4.998865148118953e-05
treasure,0.008705532494314452,-0.0003612407455080684,0.005173150287099813,-0.005619160411206623,0.004864724776447003,0.00035668501695345235
oclock,0.002649637074685752,0.002433035085504263,0.004131751129276097,0.007017161902746075,-0.002226873404292723,-0.002049953990162881
question,-0.0050158730350011475,0.0028231693901800497,-0.005743458888344936,-7.803419771594608e-05,0.00556217556292245,0.0003715825241568896
trains,-0.001438299823740805,-0.010710660865163622,-0.0037863277589245134,-0.002040340482231281,-0.014034981013248266,-0.0016233033197356386
burden,0.005623926546715374,0.0001120152485231719,0.0027345363103393992,-0.0011167118724608818,0.002502153936806808,-0.0013524592179862812
oceans,0.001624622585810462,0.006173628514526247,-0.004694996059229231,0.0015180627233205236,1.5886068842991824e-05,-0.002933179550652233
romantic,0.00010731647556941241,0.001847763842949858,0.0038358287956970754,0.003631425236461279,-0.0023664565014593713,-4.998865148118953e-05
bun,0.00010731647556941241,0.001847763842949858,0.0038358287956970754,0.003631425236461279,-0.0023664565014593713,-4.998865148118953e-05
bumpin,0.005623926546715374,0.0001120152485231719,0.0027345363103393992,-0.0011167118724608818,0.002502153936806808,-0.0013524592179862812
trapped,-0.003433705488491191,-0.010747290192164466,-0.005636696642898372,0.0002656203769764889,-0.002000088351835351,-0.0013375004950471245
trash,0.0010325184367514242,-0.001855849934927112,0.002062343728992041,-0.0036076286661215246,0.005205507135263178,0.0015407698940323226
glimpse,0.01687854618050856,0.009685255969852693,-0.0029194620577550966,0.021832482721029375,0.00085338465184289,0.0025507713824086307
bum,0.00010731647556941241,0.001847763842949858,0.0038358287956970754,0.003631425236461279,-0.0023664565014593713,-4.998865148118953e-05
bullshit,0.010708567744948055,0.001282557733631983,0.003326380977497442,0.00565476146010871,0.0027813201311401056,8.172889243064738e-05
bullets,0.054390336359817666,-0.006401553419390993,0.03960966829532445,-0.0652677032873619,0.038080299628576196,-0.003976314912479524
rolling,-0.004223406423041748,0.003314221807155125,0.01305833336311454,-0.003765382828216224,-0.005155547956237901,0.001701408396465215
roller,0.005245513881892235,0.004641845283909369,-0.00011369043928745856,-0.010872571020455694,0.004601444650956697,0.004246895593952915
building,0.001246209920987278,0.010703458549912448,-0.0075432228088561214,-0.008237796424674218,0.002115176782992846,0.0007759852024447708
buildin,0.003249245171620924,0.012347257029052493,-0.009389992118458462,0.0030361254466410473,3.177213768598365e-05,-0.005866359101304466
traveling,-0.003352702136852804,0.006850849872367294,-0.0014510119306901962,-0.0016219853727877868,-0.002629736626949677,-0.0015834444973966443
cap,0.01828947728208322,0.0032995759995393917,0.0019911084208638448,0.027980713202902664,0.003959601072956217,0.00929792733462724
capital,-0.0029667855241534875,0.004205763331075962,-0.0053671886405765885,-0.0009728540703401191,0.002719239267299361,-0.00044615513495327
fags,-0.00155585442257893,-0.0021799166392373853,-0.0004566181619576645,0.00517537641153312,0.005825455688412756,-0.0008986618435633567
opens,-0.006533179145242197,-0.001502695281396339,0.0027873659665813696,0.002035328315424808,0.003179832992620087,0.00045107320969223344
thief,0.00010731647556941241,0.001847763842949858,0.0038358287956970754,0.003631425236461279,-0.0023664565014593713,-4.998865148118953e-05
rururururun,0.0034138407142010724,-0.004464307149217571,-3.464096920464992e-06,-0.005264458222881595,-0.0014804096319005694,0.0007713597608437648
rurururun,0.006827681428402188,-0.008928614298435146,-6.928193840893856e-06,-0.010528916445763254,-0.002960819263801103,-0.0006616535630758727
chcihcihfkdhfdisjfkla,-0.0017168527442455713,-0.005373645096082217,-0.002818348321449181,0.00013281018848823392,-0.0010000441759177088,0.001872723131430511
thin,0.0055778742865014086,0.00037321978676733736,0.0005114967529687256,0.011052029871478538,0.0032616855871229655,-0.004306398602688636
rurun,0.0034138407142010724,-0.004464307149217571,-3.464096920464992e-06,-0.005264458222881595,-0.0014804096319005694,0.0007713597608437648
runs,-0.0011709264934076792,0.0031946122335710083,-0.01486599293297819,-0.005259367254200376,-0.00793335499972877,0.0031151192731924773
thinks,0.011155748573002822,0.0007464395735346544,0.0010229935059374458,0.022104059742957167,0.006523371174246005,-0.004745712211072372
thirsty,-0.006533179145242197,-0.001502695281396339,0.0027873659665813696,0.002035328315424808,0.003179832992620087,0.00045107320969223344
onetrack,-0.0005854632467038396,0.0015973061167855042,-0.007432996466489095,-0.002629683627100188,-0.003966677499864385,0.0015575596365962386
joint,0.0028745553657183783,-0.003405779912631931,-0.0021461557401018217,0.0026237269821488777,-0.0037033973743740792,-0.0008889386514148137
chaos,0.0028745553657183783,-0.003405779912631931,-0.0021461557401018217,0.0026237269821488777,-0.0037033973743740792,-0.0008889386514148137
joker,-0.007197695895071369,0.005635241644136216,0.014455548182051237,0.004368490946990732,-0.009884575297337432,0.002843102890128004
thisll,-0.024028091808761167,0.01816821753280417,0.046906551008271964,0.013351161411148695,-0.03215976549063845,0.0004960085557469377
joking,0.0032067901323204174,-0.007396831067818269,-0.004588233813782665,0.0018617172980129597,-0.007546377845914807,-0.001096178782110004
judge,-0.003352702136852804,0.006850849872367294,-0.0014510119306901962,-0.0016219853727877868,-0.002629736626949677,-0.0015834444973966443
threat,0.001624622585810462,0.006173628514526247,-0.004694996059229231,0.0015180627233205236,1.5886068842991824e-05,-0.002933179550652233
chamber,-0.0029667855241534875,0.004205763331075962,-0.0053671886405765885,-0.0009728540703401191,0.002719239267299361,-0.00044615513495327
cheating,0.0028745553657183783,-0.003405779912631931,-0.0021461557401018217,0.0026237269821488777,-0.0037033973743740792,-0.0008889386514148137
thick,0.03828891513004247,0.0029011612128334884,0.014856370886013203,0.007959387302834717,0.013069102072700747,0.00014633842971227632
therell,0.0020650368735028422,-0.0037116998698542647,0.004124687457984108,-0.007215257332243093,0.01041101427052646,-0.0015872007111720685
cheek,0.0032067901323204174,-0.007396831067818269,-0.004588233813782665,0.0018617172980129597,-0.007546377845914807,-0.001096178782110004
chih,-0.0017168527442455713,-0.005373645096082217,-0.002818348321449181,0.00013281018848823392,-0.0010000441759177088,0.001872723131430511
testify,0.015793208943180783,0.0024531002187408064,0.0039182256446554905,0.012426234792678372,0.003060486325473408,0.0014519926533635655
jealousy,-0.001438299823740805,-0.010710660865163622,-0.0037863277589245134,-0.002040340482231281,-0.014034981013248266,-0.0016233033197356386
fail,-0.0036049419334265895,-0.003562510580133299,-0.0008328884097260106,0.006070196284157293,0.008668391984035843,-0.0006632929938312886
chick,0.007959196563951058,-0.0022352374275231204,-0.0015543110729437795,0.00939520031471847,-0.0034242311800407816,0.0017751699353595052
chichi,-0.0017168527442455713,-0.005373645096082217,-0.002818348321449181,0.00013281018848823392,-0.0010000441759177088,0.001872723131430511
jeans,0.005200198731932666,-0.031343137998936475,-0.01924070225586784,-0.002710340806802582,-0.030604260675159364,0.0016446821670056198
pulling,0.021903476399795455,-0.007303843113404996,0.014628219763641948,-0.03227914945535592,0.012695015405940523,0.002774248766730353
thang,0.007959196563951058,-0.0022352374275231204,-0.0015543110729437795,0.00939520031471847,-0.0034242311800407816,0.0017751699353595052
jester,-0.00822271038394666,0.009375835073158199,0.00562880099354591,-0.001130608232434819,-0.007641815824201717,0.0061803583935288045
thanks,-0.0013247865718040456,-0.06805144299216814,-0.03333768593990129,-0.012979108603917152,-0.07669176728361159,0.011733900708833957
rye,-0.017962726878134418,0.014425805474740032,0.019788426842018196,-0.00014785395172887673,-0.017665974218705846,-0.0008625796983405617
chemical,0.0034138407142010724,-0.004464307149217571,-3.464096920464992e-06,-0.005264458222881595,-0.0014804096319005694,0.0007713597608437648
pumpedup,0.047793769998815454,-0.06250030008904638,-4.849735688637892e-05,-0.07370241512034298,-0.02072573484660796,0.0024227398810109687
cheese,0.014191302260387898,0.0005343881177475664,0.0012385679253271496,0.029770352948151006,0.009645473664202393,0.0014513638222763406
gowns,0.006495446661800151,-0.004937563143248811,0.0024351498798399493,-0.009766906761627336,0.0008821612077396249,0.0009463557468494095
jitterbug,-0.009390671617294667,0.04332426423487906,-0.040303617390234525,-0.014046571671090084,0.0018533600690337532,0.00808868146947035
chair,-0.0029667855241534875,0.004205763331075962,-0.0053671886405765885,-0.0009728540703401191,0.002719239267299361,-0.00044615513495327
judges,-0.0005854632467038396,0.0015973061167855042,-0.007432996466489095,-0.002629683627100188,-0.003966677499864385,0.0015575596365962386
judging,-0.0029667855241534875,0.004205763331075962,-0.0053671886405765885,-0.0009728540703401191,0.002719239267299361,-0.00044615513495327
tights,0.0030355536873850693,-0.0002120514557870681,0.00021557441938970442,0.007666293205193743,0.0031221024899563163,-0.0014202726262663053
jury,-0.003352702136852804,0.006850849872367294,-0.0014510119306901962,-0.0016219853727877868,-0.002629736626949677,-0.0015834444973966443
timeless,-0.004484091634394538,-0.0001201013405004269,0.003163636214349717,0.001140508442800636,0.00033689669699699885,-0.0009346752618985022
justice,0.00010731647556941241,0.001847763842949858,0.0038358287956970754,0.003631425236461279,-0.0023664565014593713,-4.998865148118953e-05
cast,0.00010731647556941241,0.001847763842949858,0.0038358287956970754,0.003631425236461279,-0.0023664565014593713,-4.998865148118953e-05
juvenile,-0.004270400150158683,0.012439207144339135,-0.006441930323498447,-0.0034896593157520573,-0.002753433655273335,0.00018709303155986235
ruined,0.005623926546715374,0.0001120152485231719,0.0027345363103393992,-0.0011167118724608818,0.002502153936806808,-0.0013524592179862812
ting,0.021031956284710718,-0.0022542647216330213,0.01492760619414143,-0.023628954566189523,0.01431500813500774,-0.007107500740849814
famous,0.0032067901323204174,-0.007396831067818269,-0.004588233813782665,0.0018617172980129597,-0.007546377845914807,-0.001096178782110004
rug,-0.003433705488491191,-0.010747290192164466,-0.005636696642898372,0.0002656203769764889,-0.002000088351835351,-0.0013375004950471245
cartoon,-0.003884483537459366,0.009794120603047803,-0.01035810703338484,-0.00284052801330439,0.002595542238975706,-0.0017931507309088964
oohhoo,-0.0005854632467038396,0.0015973061167855042,-0.007432996466489095,-0.002629683627100188,-0.003966677499864385,0.0015575596365962386
carryin,0.006495446661800151,-0.004937563143248811,0.0024351498798399493,-0.009766906761627336,0.0008821612077396249,0.0009463557468494095
carried,0.004166943184926801,0.006758899757080653,-0.004399073725650209,0.00490379938960532,0.00015546916600963918,-0.0027362533430921867
pushed,-0.003352702136852804,0.006850849872367294,-0.0014510119306901962,-0.0016219853727877868,-0.002629736626949677,-0.0015834444973966443
card,0.0028745553657183783,-0.003405779912631931,-0.0021461557401018217,0.0026237269821488777,-0.0037033973743740792,-0.0008889386514148137
kicks,0.0761926930604111,-0.07474170634570024,0.017014872286595508,-0.11574847133732628,-0.007148558232927837,-0.031293180618334575
oneway,-0.0017168527442455713,-0.005373645096082217,-0.002818348321449181,0.00013281018848823392,-0.0010000441759177088,0.001872723131430511
castles,-0.0021027693569448886,-0.002728558554790884,0.0010978283884372113,-0.0005163211139594335,-0.0063490200701667495,-0.00040632561763909246
tigers,0.006495446661800151,-0.004937563143248811,0.0024351498798399493,-0.009766906761627336,0.0008821612077396249,0.0009463557468494095
puppet,0.0028745553657183783,-0.003405779912631931,-0.0021461557401018217,0.0026237269821488777,-0.0037033973743740792,-0.0008889386514148137
ties,-0.003352702136852804,0.006850849872367294,-0.0014510119306901962,-0.0016219853727877868,-0.002629736626949677,-0.0015834444973966443
juice,-0.00155585442257893,-0.0021799166392373853,-0.0004566181619576645,0.00517537641153312,0.005825455688412756,-0.0008986618435633567
thrills,-0.0007201484444394495,-0.017346798561641286,-0.010144582542491747,-0.002153218863919531,-0.012528985590539953,0.0026313549807907397
throws,-0.003352702136852804,0.006850849872367294,-0.0014510119306901962,-0.0016219853727877868,-0.002629736626949677,-0.0015834444973966443
